redshift,frequency_MHz,brightness_temp_mK,neutral_fraction
2046.1962,0.6938298102546302,-1.7240043847097496e-05,0.07317073170731714
2043.24324,0.6948320646030361,-1.71895907795075e-05,0.07317073170731714
2040.29029,0.695837215293862,-1.727653883813687e-05,0.07317073170731714
2037.33734,0.6968452783188478,-1.7363621804404766e-05,0.07317073170731714
2034.38438,0.69785626978232,-1.731317575932663e-05,0.07317073170731714
2031.43143,0.698870195586377,-1.7400429916797704e-05,0.07317073170731714
2028.47848,0.6998870719732885,-1.7487820111274224e-05,0.07317073170731714
2025.52553,0.7009069118413722,-1.7625966865159958e-05,0.07317073170731714
2022.57257,0.701929731633,-1.7575601907793793e-05,0.07317073170731714
2019.61962,0.702955537470234,-1.7663339129023576e-05,0.07317073170731714
2016.66667,0.7039843459375774,-1.7751214088721533e-05,0.07317073170731714
2013.71371,0.7050161737371609,-1.7700858541952886e-05,0.07317073170731714
2010.76076,0.7060510271609036,-1.778890886339945e-05,0.07317073170731714
2007.80781,0.7070889230563077,-1.7877098095057795e-05,0.07317073170731714
2004.85485,0.708129878390752,-1.782675281310601e-05,0.07317073170731714
2001.9019,0.7091738996303314,-1.7915119117778677e-05,0.07317073170731714
1998.94895,0.7102210038911243,-1.8003625525009032e-05,0.07317073170731714
1995.996,0.7112712048496842,-1.8092272502250137e-05,0.07317073170731714
1993.04304,0.7123245198358407,-1.8041976559705496e-05,0.07317073170731714
1990.09009,0.7133809555548539,-1.8130803059398085e-05,0.07317073170731714
1987.13714,0.7144405294898318,-1.8270877744237217e-05,0.07317073170731714
1984.18418,0.715503259249225,-1.8220632358983894e-05,0.07317073170731714
1981.23123,0.7165691517230308,-1.830982000976263e-05,0.07317073170731714
1978.27828,0.7176382246765219,-1.839915076691257e-05,0.07317073170731714
1975.32533,0.7187104923661531,-1.848862512738168e-05,0.07317073170731714
1972.37237,0.7197859727812039,-1.843843311963112e-05,0.07317073170731714
1969.41942,0.7208646730653924,-1.852809146321442e-05,0.07317073170731714
1966.46647,0.7219466113696972,-1.861789467565222e-05,0.07317073170731714
1963.51351,0.7230318059762287,-1.8567717907087205e-05,0.07317073170731714
1960.56056,0.7241202642247253,-1.8709158328571065e-05,0.07317073170731714
1957.60761,0.725212004562772,-1.8799332242554317e-05,0.07317073170731714
1954.65465,0.7263070455716709,-1.874921057274574e-05,0.07317073170731714
1951.7017,0.7274053947922512,-1.88395723137878e-05,0.07317073170731714
1948.74875,0.7285070709751705,-1.8930081577239098e-05,0.07317073170731714
1945.7958,0.7296120892596953,-1.9020738859805238e-05,0.07317073170731714
1942.84284,0.7307204686362402,-1.897067636180925e-05,0.07317073170731714
1939.88989,0.7318322169218987,-1.9113248783438218e-05,0.07317073170731714
1936.93694,0.7329473532817843,-1.9204285307319597e-05,0.07317073170731714
1933.98398,0.7340658970210182,-1.9154281394299565e-05,0.07317073170731714
1931.03103,0.7351878561701982,-1.9245510520192113e-05,0.07317073170731714
1928.07808,0.7363132502132832,-1.9336890419219784e-05,0.07317073170731714
1925.12513,0.7374420949484212,-1.942842163360965e-05,0.07317073170731714
1922.17217,0.7385744101111862,-1.9430443724199706e-05,0.07317073170731714
1919.21922,0.7397102040255591,-1.9522210249465015e-05,0.07317073170731714
1916.26627,0.7408494966116521,-1.961412952702427e-05,0.07317073170731714
1913.31331,0.7419923079362594,-1.956425153178361e-05,0.07317073170731714
1910.36036,0.7431386465501462,-1.965636837301318e-05,0.07317073170731714
1907.40741,0.7442885327090614,-1.9800802291284104e-05,0.07317073170731714
1904.45445,0.7454419868184201,-1.9750988217480197e-05,0.07317073170731714
1901.5015,0.7465990176617469,-1.9843499277488415e-05,0.07317073170731714
1898.54855,0.7477596458379545,-1.993616597235683e-05,0.07317073170731714
1895.5956,0.748923888149904,-2.0028988884820068e-05,0.07317073170731714
1892.64264,0.7500917654663712,-2.0031611262835757e-05,0.07317073170731714
1889.68969,0.7512632868908277,-2.0124677726494468e-05,0.07317073170731714
1886.73674,0.7524384734918069,-2.0217901932187376e-05,0.07317073170731714
1883.78378,0.7536173464947794,-2.0168226280594645e-05,0.07317073170731714
1880.83083,0.7547999152506178,-2.0314185429859383e-05,0.07317073170731714
